order_id,order_date,region,product,segment,channel,quantity,unit_price,revenue,discount_pct
ORD-008165,2023-10-12,West,Gadget Y,SMB,Retail,3,370.65,1111.96,5
ORD-008166,2024-11-02,South,Widget A,Enterprise,Partners,4,115.1,460.4,0
ORD-008167,2023-10-11,South,Widget B,Enterprise,Online,3,63.27,189.8,5
ORD-008168,2024-01-06,South,Widget B,SMB,Online,3,51.73,155.18,10
ORD-008169,2025-05-21,North,Service Plan,Enterprise,Online,4,104.25,416.98,0
ORD-008170,2023-01-17,South,Widget B,Enterprise,Online,2,342.46,684.91,0
ORD-008171,2025-03-26,South,Widget B,Enterprise,Online,2,274.16,548.33,0
ORD-008172,2024-02-11,South,Widget C,Enterprise,Partners,3,380.57,1141.71,0
ORD-008173,2025-03-02,West,Widget A,SMB,Retail,2,36.54,73.08,0
ORD-008174,2024-09-21,East,Widget C,Enterprise,Online,1,77.17,77.17,5
ORD-008175,2023-06-15,West,Widget A,Consumer,Online,1,65.95,65.95,0
ORD-008176,2023-09-23,North,Widget B,Consumer,Partners,1,312.36,312.36,5
ORD-008177,2024-02-02,East,Service Plan,SMB,Online,2,161.82,323.64,0
ORD-008178,2024-01-18,North,Gadget X,Enterprise,Retail,4,128.77,515.09,5
ORD-008179,2024-09-15,South,Gadget X,SMB,Partners,1,156.58,156.58,0
ORD-008180,2024-12-01,East,Gadget Y,Consumer,Online,2,281.31,562.62,0
ORD-008181,2025-02-26,East,Widget A,Consumer,Online,2,147.71,295.41,0
ORD-008182,2024-10-27,East,Widget B,SMB,Partners,2,361.92,723.83,5
ORD-008183,2024-09-08,South,Widget C,SMB,Retail,1,135.03,135.03,5
ORD-008184,2024-01-26,South,Widget A,Consumer,Retail,6,36.95,221.7,0
ORD-008185,2024-05-11,East,Gadget Y,Consumer,Online,3,406.3,1218.89,5
ORD-008186,2024-05-12,South,Widget B,Consumer,Partners,1,53.76,53.76,5
ORD-008187,2024-04-22,South,Widget A,SMB,Retail,3,51.57,154.7,0
ORD-008188,2024-10-28,East,Gadget X,Enterprise,Online,4,85.36,341.44,0
ORD-008189,2024-08-15,East,Gadget X,SMB,Online,7,107.11,749.76,10
ORD-008190,2024-03-23,East,Widget B,Consumer,Online,5,374.29,1871.44,0
ORD-008191,2024-04-10,North,Gadget Y,SMB,Retail,2,424.99,849.98,0
ORD-008192,2024-08-15,North,Gadget Y,Enterprise,Retail,5,408.11,2040.57,10
ORD-008193,2023-12-26,South,Widget B,Enterprise,Partners,5,94.43,472.17,5
ORD-008194,2025-01-24,South,Service Plan,Enterprise,Online,2,294.88,589.76,0
ORD-008195,2023-01-19,South,Service Plan,Consumer,Online,4,484.05,1936.2,10
ORD-008196,2023-02-13,North,Service Plan,SMB,Online,4,5.52,22.09,5
ORD-008197,2025-03-08,North,Gadget Y,Enterprise,Online,7,450.07,3150.52,10
ORD-008198,2023-08-21,North,Widget C,SMB,Online,3,163.62,490.85,5
ORD-008199,2023-11-04,South,Widget B,SMB,Online,4,274.36,1097.43,5
ORD-008200,2023-11-25,South,Widget B,Enterprise,Retail,2,463.96,927.92,0
ORD-008201,2024-06-17,North,Gadget X,Consumer,Retail,1,281.65,281.65,0
ORD-008202,2024-05-17,North,Gadget X,Enterprise,Online,3,141.9,425.7,0
ORD-008203,2023-07-08,West,Widget A,Consumer,Retail,2,56.5,112.99,0
ORD-008204,2023-09-29,West,Widget B,Enterprise,Online,7,153.68,1075.79,10
ORD-008205,2023-09-14,South,Widget B,SMB,Online,2,178.41,356.81,10
ORD-008206,2024-04-09,South,Service Plan,SMB,Online,3,236.0,708.0,10
ORD-008207,2024-09-26,North,Widget B,Consumer,Online,3,188.81,566.43,0
ORD-008208,2024-11-18,East,Widget C,Enterprise,Retail,3,46.93,140.78,0
ORD-008209,2023-05-06,East,Gadget X,Enterprise,Online,3,450.71,1352.12,0
ORD-008210,2024-12-11,East,Service Plan,Enterprise,Retail,4,167.4,669.61,0
ORD-008211,2023-01-20,West,Widget A,SMB,Online,5,293.73,1468.67,0
ORD-008212,2025-01-21,West,Widget B,Enterprise,Online,4,275.73,,10
ORD-008213,2023-07-11,East,Widget A,Consumer,Online,3,62.48,187.43,10
ORD-008214,2023-06-15,South,Widget C,Consumer,Online,5,351.63,1758.16,0
ORD-008215,2024-02-06,North,Widget C,Enterprise,Retail,4,146.89,587.56,0
ORD-008216,2023-01-05,South,Widget C,Consumer,Retail,3,239.3,717.91,0
ORD-008217,2023-07-19,South,Widget C,Consumer,Retail,1,179.31,179.31,0
ORD-008218,2024-03-25,East,Service Plan,SMB,Retail,3,390.18,1170.53,5
ORD-008219,2025-06-13,East,Widget A,SMB,Online,3,260.78,782.35,5
ORD-008220,2025-03-07,North,Service Plan,SMB,Online,1,344.52,,5
ORD-008221,2023-11-15,West,Gadget Y,SMB,Online,2,80.27,160.53,5
ORD-008222,2024-02-05,East,Widget A,Consumer,Online,5,471.59,2357.94,0
ORD-008223,2024-07-13,North,Gadget X,SMB,Partners,3,18.96,56.87,0
ORD-008224,2025-04-06,West,Service Plan,SMB,Retail,3,123.66,370.98,5
ORD-008225,2025-03-20,East,Widget C,SMB,Online,3,270.8,812.4,5
ORD-008226,2024-11-24,West,Widget A,Enterprise,Online,2,385.3,770.61,0
ORD-008227,2023-10-11,South,Gadget X,Enterprise,Online,7,239.01,1673.1,0
ORD-008228,2024-02-15,South,Gadget X,SMB,Online,2,352.95,705.89,0
ORD-008229,2024-12-15,East,Widget A,Enterprise,Retail,3,332.46,997.39,5
ORD-008230,2024-03-27,South,Widget C,Enterprise,Online,1,356.75,356.75,10
ORD-008231,2024-01-08,West,Widget B,Enterprise,Partners,2,454.87,909.73,0
ORD-008232,2023-01-29,North,Gadget X,SMB,Partners,1,223.35,223.35,5
ORD-008233,2024-12-18,South,Widget B,SMB,Online,3,110.79,332.37,0
ORD-008234,2023-10-10,South,Widget C,Consumer,Retail,4,407.28,1629.13,15
ORD-008235,2024-09-08,West,Service Plan,SMB,Retail,3,189.0,566.99,0
ORD-008236,2024-01-25,North,Gadget Y,SMB,Retail,3,122.06,366.18,0
ORD-008237,2023-07-23,,Widget B,Consumer,Retail,2,23.46,46.92,5
ORD-008238,2023-07-26,North,Gadget X,SMB,Retail,3,456.01,1368.03,0
ORD-008239,2023-05-05,East,Gadget Y,SMB,Online,2,341.56,683.12,10
ORD-008240,2023-07-04,South,Widget A,Enterprise,Partners,3,203.17,609.52,15
ORD-008241,2024-03-03,East,Gadget Y,Consumer,Online,3,106.9,320.7,10
ORD-008242,2024-02-28,North,Widget C,Enterprise,Retail,2,466.88,933.76,10
ORD-008243,2025-02-25,East,Widget B,SMB,Online,4,89.84,359.36,0
ORD-008244,2023-04-27,South,Gadget Y,Enterprise,Online,1,263.04,263.04,5
ORD-008245,2023-10-20,West,Gadget X,Consumer,Retail,4,109.12,436.47,5
ORD-008246,2023-05-27,South,Widget C,Enterprise,Online,4,386.04,1544.16,15
ORD-008247,2023-08-15,West,Gadget Y,Consumer,Online,2,238.55,477.09,0
ORD-008248,2023-01-31,South,Widget A,Consumer,Retail,1,95.51,95.51,10
ORD-008249,2025-06-06,East,Service Plan,Consumer,Online,2,75.41,150.83,5
ORD-008250,2023-08-27,North,Widget B,Consumer,Online,3,6.82,20.47,0
ORD-008251,2024-06-13,South,Gadget X,Enterprise,Retail,3,303.49,910.47,5
ORD-008252,2023-03-16,West,Widget C,Enterprise,Partners,6,255.8,1534.81,5
ORD-008253,2025-05-10,South,Service Plan,SMB,Online,2,107.59,215.18,20
ORD-008254,2024-04-09,East,Widget B,Consumer,Partners,2,12.94,25.88,0
ORD-008255,2024-07-22,North,Widget A,Enterprise,Retail,4,412.93,1651.72,0
ORD-008256,2025-01-25,East,Widget C,SMB,Partners,3,411.98,1235.95,5
ORD-008257,2025-04-03,South,Gadget Y,Enterprise,Retail,4,276.65,1106.6,0
ORD-008258,2023-04-21,North,Widget B,Enterprise,Retail,5,41.39,206.96,10
ORD-008259,2025-02-05,East,Widget B,SMB,Online,1,55.88,55.88,0
ORD-008260,2024-03-01,East,Widget C,Enterprise,Online,3,75.28,225.85,10
ORD-008261,2023-10-20,West,Widget A,Consumer,Online,3,357.65,1072.96,0
ORD-008262,2025-01-06,East,Widget B,SMB,Online,2,496.92,993.85,0
ORD-008263,2024-07-28,East,Widget B,SMB,Partners,3,58.37,175.11,10
ORD-008264,2023-12-14,South,Widget B,SMB,Online,4,209.65,838.61,10
ORD-008265,2023-02-01,West,Widget A,Enterprise,Partners,3,264.98,794.94,10
ORD-008266,2023-01-27,South,Widget A,Consumer,Online,1,420.57,420.57,5
ORD-008267,2025-01-05,South,Widget A,SMB,Online,6,360.53,2163.19,0
ORD-008268,2023-09-28,South,Widget B,SMB,Online,2,411.76,823.51,0
ORD-008269,2024-10-22,West,Service Plan,Enterprise,Partners,1,445.83,445.83,0
ORD-008270,2024-02-12,South,Widget A,Enterprise,Retail,3,309.49,928.46,5
ORD-008271,2024-08-13,South,Widget B,SMB,Retail,3,417.09,1251.27,20
ORD-008272,2023-01-20,East,Widget A,SMB,Online,3,247.49,742.47,0
ORD-008273,2024-11-16,South,Widget B,Consumer,Online,4,31.48,125.94,0
ORD-008274,2025-01-15,East,Service Plan,SMB,Online,3,113.05,339.15,0
ORD-008275,2024-04-19,East,Gadget Y,Enterprise,Partners,4,478.87,1915.5,0
ORD-008276,2023-01-28,South,Widget C,Enterprise,Partners,4,199.21,796.85,0
ORD-008277,2024-08-25,South,Widget A,Enterprise,Online,2,254.56,509.13,5
ORD-008278,2023-07-08,North,Service Plan,SMB,Retail,4,484.33,1937.33,5
ORD-008279,2025-03-23,North,Widget B,Enterprise,Partners,2,349.83,699.67,0
ORD-008280,2023-09-05,North,Gadget X,Enterprise,Online,2,207.98,415.95,0
ORD-008281,2025-02-24,South,Gadget X,Enterprise,Online,5,345.15,1725.74,5
ORD-008282,2023-07-08,South,Widget B,Enterprise,Online,2,276.6,553.19,0
ORD-008283,2024-06-20,West,Widget B,Consumer,Online,4,480.22,,5
ORD-008284,2023-01-28,South,Widget A,Enterprise,Online,3,10.28,30.84,0
ORD-008285,2024-08-30,East,Widget C,Consumer,Retail,4,246.29,985.17,0
ORD-008286,2024-05-28,South,Widget C,Enterprise,Online,2,348.06,696.11,5
ORD-008287,2025-04-08,East,Gadget X,SMB,Partners,5,277.55,1387.74,5
ORD-008288,2025-02-05,South,Service Plan,Enterprise,Online,4,160.63,642.53,5
ORD-008289,2025-02-14,South,Gadget X,SMB,Online,3,298.03,894.08,5
ORD-008290,2024-02-04,North,Widget C,SMB,Online,1,17.77,17.77,0
ORD-008291,2023-07-12,South,Widget C,Consumer,Retail,3,377.99,1133.97,0
ORD-008292,2023-12-31,North,Widget C,SMB,Partners,3,334.63,1003.88,0
ORD-008293,2023-11-12,West,Gadget Y,Enterprise,Online,2,175.65,351.29,5
ORD-008294,2023-09-16,West,Service Plan,Enterprise,Online,3,445.39,1336.18,5
ORD-008295,2024-03-07,North,Widget B,SMB,Partners,7,367.16,2570.1,0
ORD-008296,2023-12-03,North,Service Plan,Consumer,Online,1,121.14,121.14,20
ORD-008297,2025-03-25,West,Widget A,Enterprise,Online,3,183.8,551.39,15
ORD-008298,2023-02-25,South,Widget A,SMB,Online,1,38.04,38.04,5
ORD-008299,2025-04-05,East,Widget A,SMB,Online,2,353.59,707.17,10
ORD-008300,2023-05-29,North,Gadget X,Enterprise,Partners,3,108.77,326.32,0
ORD-008301,2024-04-14,West,Widget C,Consumer,Retail,2,225.03,450.05,0
ORD-008302,2025-05-09,East,Gadget X,SMB,Partners,3,233.43,700.29,0
ORD-008303,2024-11-23,South,Gadget X,SMB,Retail,4,172.49,689.95,0
ORD-008304,2023-12-17,North,Gadget X,Consumer,Online,5,340.57,1702.85,0
ORD-008305,2025-04-20,North,Widget B,Enterprise,Partners,2,485.49,970.97,10
ORD-008306,2023-11-28,South,Gadget Y,SMB,Retail,2,63.98,127.96,5
ORD-008307,2023-03-27,North,Gadget X,Consumer,Partners,2,280.07,560.15,5
ORD-008308,2025-04-01,East,Service Plan,Enterprise,Online,2,78.9,157.8,10
ORD-008309,2023-10-02,South,Widget C,Consumer,Retail,6,114.73,688.37,0
ORD-008310,2025-04-11,East,Widget B,Consumer,Online,1,231.57,231.57,0
ORD-008311,2023-12-24,West,Widget C,SMB,Online,3,89.28,267.85,15
ORD-008312,2025-04-22,West,Widget A,Enterprise,Online,2,70.22,140.44,5
ORD-008313,2023-03-14,West,Gadget Y,SMB,Retail,1,316.58,316.58,5
ORD-008314,2024-03-11,,Gadget X,Enterprise,Online,3,354.07,1062.21,0
ORD-008315,2023-12-17,East,Widget B,SMB,Online,3,441.8,1325.4,10
ORD-008316,2025-04-29,North,Gadget X,Consumer,Online,5,154.98,774.92,0
ORD-008317,2023-09-29,North,Widget C,SMB,Partners,4,432.18,1728.74,0
ORD-008318,2025-03-30,West,Gadget Y,Enterprise,Retail,2,11.27,22.54,20
ORD-008319,2024-09-07,East,Widget A,Enterprise,Retail,7,174.58,,5
ORD-008320,2023-01-20,East,Widget C,Enterprise,Retail,2,127.47,,0
ORD-008321,2024-04-27,North,Widget A,Consumer,Partners,3,172.77,518.32,0
ORD-008322,2024-07-12,South,Gadget X,Consumer,Retail,1,366.39,366.39,15
ORD-008323,2024-11-25,East,Gadget X,Enterprise,Retail,4,462.26,1849.04,0
ORD-008324,2023-02-15,East,Widget C,SMB,Online,4,134.55,538.22,5
ORD-008325,2023-12-29,South,Widget B,Consumer,Online,2,299.17,598.34,5
ORD-008326,2024-11-07,South,Widget A,SMB,Retail,1,391.8,,15
ORD-008327,2023-01-23,North,Widget A,Consumer,Retail,6,334.22,2005.32,15
ORD-008328,2024-01-21,East,Gadget X,Enterprise,Online,2,185.54,371.07,0
ORD-008329,2025-02-10,South,Widget A,Enterprise,Online,2,341.34,682.68,20
ORD-008330,2023-10-10,South,Gadget X,SMB,Partners,2,48.03,96.06,0
ORD-008331,2023-07-11,South,Gadget X,SMB,Partners,5,279.23,1396.16,15
ORD-008332,2023-05-10,West,Widget A,SMB,Online,2,478.86,957.71,0
ORD-008333,2025-01-10,East,Widget B,Enterprise,Partners,2,173.37,346.73,0
ORD-008334,2025-06-07,East,Widget B,Enterprise,Retail,3,192.34,577.02,10
ORD-008335,2023-06-15,East,Widget B,Enterprise,Online,2,102.78,205.56,10
ORD-008336,2024-08-25,North,Gadget X,SMB,Online,2,184.69,369.39,0
ORD-008337,2023-03-23,North,Widget A,Enterprise,Retail,2,52.03,104.05,0
ORD-008338,2024-07-03,North,Gadget X,Consumer,Online,2,77.81,155.61,10
ORD-008339,2024-04-17,South,Widget A,Enterprise,Retail,4,327.9,1311.6,0
ORD-008340,2024-05-26,North,Gadget X,Consumer,Retail,2,208.31,416.61,5
ORD-008341,2024-07-29,West,Gadget X,SMB,Retail,3,305.2,915.61,0
ORD-008342,2025-01-22,East,Gadget X,Enterprise,Partners,3,473.69,1421.06,5
ORD-008343,2024-11-08,West,Widget C,Consumer,Online,6,222.66,1335.95,0
ORD-008344,2025-04-18,North,Widget A,Enterprise,Online,2,463.13,926.26,10
ORD-008345,2024-08-25,West,Gadget Y,Enterprise,Online,4,194.38,777.52,10
ORD-008346,2025-05-29,North,Widget C,SMB,Retail,2,297.01,594.01,5
ORD-008347,2023-12-14,South,Widget B,SMB,Online,3,133.76,401.28,0
ORD-008348,2025-02-20,East,Gadget X,Consumer,Online,4,295.55,1182.2,0
ORD-008349,2023-09-09,East,Widget A,Consumer,Online,2,209.3,418.61,0
ORD-008350,2025-01-01,South,Widget B,Consumer,Online,2,417.56,835.12,15
ORD-008351,2025-04-12,West,Gadget X,SMB,Online,3,35.42,106.26,15
ORD-008352,2025-01-20,East,Gadget X,SMB,Online,4,227.49,909.95,0
ORD-008353,2023-10-22,South,Widget B,Consumer,Online,2,183.97,367.95,10
ORD-008354,2023-03-16,South,Widget A,Enterprise,Retail,2,356.89,713.78,0
ORD-008355,2025-01-12,West,Widget B,Consumer,Online,3,63.02,189.06,5
ORD-008356,2023-02-15,East,Widget A,Enterprise,Partners,2,109.45,218.9,0
ORD-008357,2024-08-02,South,Gadget X,Enterprise,Online,2,231.66,463.32,5
ORD-008358,2023-07-20,East,Widget A,Enterprise,Online,4,420.97,1683.89,0
ORD-008359,2024-11-11,South,Widget A,SMB,Partners,3,490.77,1472.3,10
ORD-008360,2023-08-26,West,Widget A,Enterprise,Retail,4,348.38,1393.53,10
ORD-008361,2024-02-27,West,Gadget X,Consumer,Partners,2,409.3,818.6,0
ORD-008362,2024-12-25,West,Widget C,Enterprise,Online,2,361.9,723.81,10
ORD-008363,2024-03-23,South,Service Plan,Enterprise,Retail,3,52.52,157.57,15
ORD-008364,2023-10-14,West,Widget B,Enterprise,Online,4,369.23,1476.93,0
ORD-008365,2024-02-01,West,Service Plan,SMB,Online,2,385.28,,5
ORD-008366,2023-04-18,West,Gadget Y,SMB,Partners,3,239.7,719.11,10
ORD-008367,2025-02-03,South,Widget B,Consumer,Online,2,401.6,803.2,0
ORD-008368,2024-07-20,North,Widget B,SMB,Partners,5,467.7,2338.52,0
ORD-008369,2024-11-08,East,Widget B,SMB,Online,3,357.3,1071.91,5
ORD-008370,2024-09-16,South,Widget A,SMB,Online,4,198.05,792.19,0
ORD-008371,2024-04-08,East,Gadget X,Consumer,Retail,2,184.32,368.64,5
ORD-008372,2024-04-15,South,Gadget Y,SMB,Partners,2,439.88,879.76,0
ORD-008373,2023-06-13,East,Gadget Y,Enterprise,Online,4,6.16,24.66,5
ORD-008374,2023-12-06,South,Gadget X,Enterprise,Online,2,327.41,654.82,0
ORD-008375,2024-06-27,West,Gadget X,Consumer,Partners,3,314.53,943.6,10
ORD-008376,2023-08-27,West,Widget C,SMB,Online,4,315.92,1263.68,5
ORD-008377,2024-10-27,South,Widget B,Enterprise,Retail,3,161.52,484.55,5
ORD-008378,2024-04-27,West,Gadget Y,Enterprise,Retail,5,282.21,1411.03,5
ORD-008379,2024-09-14,South,Widget A,Enterprise,Retail,2,265.77,531.55,0
ORD-008380,2023-02-18,East,Widget C,Enterprise,Retail,2,439.56,879.12,0
ORD-008381,2023-08-30,East,Gadget X,SMB,Online,5,481.99,2409.95,0
ORD-008382,2024-07-13,North,Gadget X,SMB,Retail,3,201.8,605.4,10
ORD-008383,2024-07-26,South,Widget C,SMB,Partners,2,433.95,867.9,0
ORD-008384,2024-02-03,West,Widget B,Enterprise,Partners,1,243.48,243.48,0
ORD-008385,2024-08-15,West,Service Plan,Enterprise,Retail,4,415.8,1663.21,0
ORD-008386,2024-09-09,South,Widget B,Enterprise,Online,5,127.54,637.71,0
ORD-008387,2024-01-29,East,Widget B,Enterprise,Partners,3,298.53,895.6,5
ORD-008388,2023-04-04,,Service Plan,SMB,Online,4,39.51,158.04,5
ORD-008389,2023-01-23,South,Widget C,Enterprise,Partners,3,84.66,253.97,0
ORD-008390,2024-10-20,East,Widget A,SMB,Retail,6,331.46,1988.75,0
ORD-008391,2024-09-09,West,Gadget X,Enterprise,Retail,2,61.99,123.99,0
ORD-008392,2023-03-22,South,Service Plan,SMB,Partners,1,150.07,,5
ORD-008393,2025-01-14,South,Widget C,SMB,Retail,4,16.31,,5
ORD-008394,2024-09-12,South,Gadget X,SMB,Online,1,115.7,115.7,0
ORD-008395,2023-09-13,North,Widget C,SMB,Online,2,241.26,482.52,5
ORD-008396,2023-08-15,West,Widget B,SMB,Partners,3,319.77,959.32,10
ORD-008397,2024-09-25,South,Gadget X,Enterprise,Partners,3,132.06,396.18,5
ORD-008398,2024-04-14,West,Service Plan,Consumer,Retail,4,45.35,181.4,0
ORD-008399,2025-03-25,West,Service Plan,Consumer,Partners,4,471.96,1887.86,5
ORD-008400,2025-02-18,East,Gadget X,SMB,Online,4,356.52,1426.09,15
ORD-008401,2023-05-10,North,Gadget Y,Consumer,Online,2,316.54,633.08,0
ORD-008402,2025-06-05,East,Widget B,Consumer,Retail,1,208.19,208.19,0
ORD-008403,2023-05-25,East,Widget A,Enterprise,Online,1,109.79,109.79,10
ORD-008404,2024-06-12,West,Widget B,SMB,Retail,3,139.83,419.48,5
ORD-008405,2025-02-02,North,Gadget Y,Consumer,Partners,2,222.77,445.53,5
ORD-008406,2023-05-24,North,Gadget X,Consumer,Online,3,448.25,1344.74,0
ORD-008407,2024-11-28,South,Gadget X,Consumer,Retail,5,389.76,1948.82,0
ORD-008408,2023-11-25,West,Widget A,SMB,Partners,3,449.44,1348.32,0
ORD-008409,2023-10-11,West,Widget A,SMB,Partners,2,42.57,85.13,5
ORD-008410,2024-08-11,South,Widget A,Consumer,Online,4,446.92,1787.68,0
ORD-008411,2023-06-02,South,Gadget X,Enterprise,Online,4,297.11,1188.42,0
ORD-008412,2024-03-08,North,Widget B,SMB,Partners,3,164.15,492.44,0
ORD-008413,2025-04-14,West,Widget A,Enterprise,Partners,1,106.8,106.8,0
ORD-008414,2025-01-17,South,Widget A,Enterprise,Retail,3,440.32,1320.95,0
ORD-008415,2025-03-07,West,Widget B,Enterprise,Online,2,120.59,241.18,0
ORD-008416,2024-01-22,South,Widget A,Enterprise,Retail,3,147.01,441.02,0
ORD-008417,2024-10-25,South,Widget B,Consumer,Retail,2,376.07,752.14,0
ORD-008418,2024-03-24,East,Service Plan,SMB,Partners,4,199.15,796.62,5
ORD-008419,2024-11-21,South,Widget B,Enterprise,Partners,5,77.35,386.73,0
ORD-008420,2023-11-14,North,Widget A,SMB,Retail,3,327.26,981.79,5
ORD-008421,2023-04-05,East,Gadget X,SMB,Online,4,48.14,192.54,5
ORD-008422,2024-10-27,East,Widget B,Enterprise,Online,2,401.48,802.97,0
ORD-008423,2024-06-14,North,Widget B,Consumer,Online,3,24.25,72.76,0
ORD-008424,2024-05-23,South,Widget A,Consumer,Online,2,160.12,320.25,0
ORD-008425,2024-11-30,South,Widget A,Enterprise,Partners,4,399.88,1599.54,0
ORD-008426,2023-07-17,South,Widget C,Enterprise,Online,3,258.14,774.43,0
ORD-008427,2023-03-30,North,Gadget X,Enterprise,Online,3,481.58,1444.75,10
ORD-008428,2025-05-13,West,Gadget Y,SMB,Partners,5,308.59,1542.95,10
ORD-008429,2024-03-14,West,Widget C,Enterprise,Retail,2,321.35,642.7,0
ORD-008430,2023-04-04,South,Gadget Y,Enterprise,Online,4,428.0,1711.99,0
ORD-008431,2023-09-04,North,Widget C,SMB,Partners,3,468.47,1405.41,10
ORD-008432,2024-02-29,South,Widget A,Enterprise,Online,5,41.11,205.54,10
ORD-008433,2023-01-15,South,Widget B,SMB,Retail,4,441.23,1764.92,0
ORD-008434,2023-02-07,West,Widget B,SMB,Online,4,383.78,1535.13,0
ORD-008435,2024-06-10,East,Widget B,Enterprise,Partners,1,424.78,424.78,0
ORD-008436,2024-11-06,South,Widget C,Enterprise,Retail,2,387.39,774.79,0
ORD-008437,2025-05-16,East,Widget A,Enterprise,Online,4,409.75,1639.0,0
ORD-008438,2024-07-07,North,Widget B,Enterprise,Partners,4,40.56,162.26,10
ORD-008439,2023-07-06,South,Widget C,Enterprise,Retail,2,374.68,749.35,0
ORD-008440,2023-05-26,West,Widget A,Consumer,Retail,4,112.9,451.61,0
ORD-008441,2023-09-21,West,Gadget X,SMB,Retail,3,411.25,1233.74,15
ORD-008442,2024-09-23,South,Widget B,Enterprise,Partners,3,120.67,362.02,10
ORD-008443,2024-03-10,West,Gadget X,Consumer,Online,3,214.59,643.77,5
ORD-008444,2023-11-04,South,Widget C,Consumer,Online,3,472.06,1416.18,0
ORD-008445,2024-09-29,East,Widget C,Consumer,Online,3,294.82,884.47,0
ORD-008446,2023-01-24,,Widget A,SMB,Online,2,420.85,841.7,5
ORD-008447,2025-02-08,South,Widget B,Consumer,Online,4,117.12,468.46,5
ORD-008448,2023-10-29,East,Service Plan,SMB,Retail,3,303.69,,5
ORD-008449,2025-02-24,South,Gadget X,Enterprise,Online,1,226.58,226.58,5
ORD-008450,2025-01-16,East,Gadget X,SMB,Retail,2,140.34,280.67,5
ORD-008451,2024-12-27,South,Widget A,Consumer,Online,2,43.17,86.33,0
ORD-008452,2025-02-06,North,Gadget X,SMB,Online,3,320.83,962.49,0
ORD-008453,2023-01-12,West,Gadget X,Consumer,Partners,4,441.92,1767.69,0
ORD-008454,2023-02-07,East,Gadget X,Enterprise,Online,3,113.56,340.68,0
ORD-008455,2024-02-21,North,Gadget Y,Enterprise,Partners,6,24.8,148.79,0
ORD-008456,2023-04-16,North,Widget B,SMB,Retail,5,33.22,166.12,10
ORD-008457,2023-12-06,West,Gadget X,SMB,Online,2,272.6,545.2,5
ORD-008458,2024-08-08,East,Gadget Y,Consumer,Retail,4,35.67,142.69,15
ORD-008459,2023-06-13,South,Widget B,Enterprise,Online,2,346.38,692.75,5
ORD-008460,2024-09-03,,Widget A,Enterprise,Online,2,285.22,570.45,10
ORD-008461,2025-05-13,East,Widget C,Enterprise,Retail,6,188.18,1129.09,5
ORD-008462,2024-11-13,East,Widget B,Enterprise,Online,3,170.94,512.81,15
ORD-008463,2025-04-11,East,Widget A,Enterprise,Retail,3,415.36,1246.07,0
ORD-008464,2023-01-28,North,Widget C,Enterprise,Retail,3,339.83,1019.48,0
ORD-008465,2023-11-14,North,Widget B,SMB,Online,3,169.71,509.13,5
ORD-008466,2024-12-16,North,Widget B,Enterprise,Online,1,62.26,62.26,5
ORD-008467,2025-02-11,North,Widget B,SMB,Online,2,197.96,,0
ORD-008468,2023-12-13,West,Widget B,SMB,Retail,2,202.43,404.87,0
ORD-008469,2024-10-21,South,Widget A,Enterprise,Online,2,71.91,143.82,0
ORD-008470,2024-07-11,West,Widget A,SMB,Partners,3,154.25,462.74,5
ORD-008471,2024-02-20,West,Gadget X,Enterprise,Online,3,176.21,528.64,0
ORD-008472,2024-08-14,West,Widget B,SMB,Retail,2,218.47,436.95,0
ORD-008473,2023-06-23,North,Widget B,Enterprise,Online,4,351.58,1406.34,0
ORD-008474,2023-04-09,North,Widget C,Enterprise,Online,2,229.17,458.33,10
ORD-008475,2023-07-18,East,Gadget Y,Enterprise,Partners,4,287.26,1149.03,5
ORD-008476,2024-07-18,West,Widget B,Consumer,Online,3,133.24,399.71,0
